address,business_area,cityname,id,lat,lon,name,pname,tel,type
金科路2889弄,张江,上海市,B0FFFH1AVT,31.205857,121.601958,长泰国际商业广场,上海市,021-60128888,购物服务;商场;购物中心|购物服务;商场;普通商场
七莘路3655号,七宝,上海市,B00155QNRB,31.164391,121.340738,凯德七宝购物广场,上海市,021-64793030;021-64790606;13912977130,购物服务;商场;普通商场
卓耀路58弄1-365号,,上海市,B0FFFRZIGT,31.196796,121.764197,佛罗伦萨小镇,上海市,021-20995000,购物服务;商场;购物中心
澄浏中路3172号,,上海市,B0FFGXJP9R,31.386536,121.278447,百联嘉定购物中心,上海市,021-59036666,购物服务;商场;购物中心
新松江路1255弄1-10号,方松,上海市,B0FFGQ4BQB,31.037746,121.211439,东鼎购物中心,上海市,[],购物服务;商场;购物中心
丹霞山路50弄1号,顾村,上海市,B0FFG7V20O,31.358588,121.36254,龙湖宝山天街,上海市,021-33353333,购物服务;商场;商场
南桥镇沪杭公路228号,,上海市,B00157H8SA,30.989207,121.431335,连城商业广场,上海市,021-60891888;021-60890000,购物服务;商场;购物中心
百齐路588号,南桥,上海市,B00156D4KK,30.914794,121.484846,百联南桥购物中心,上海市,021-33610000;021-33611279,购物服务;商场;购物中心
张杨路3611号,金桥,上海市,B00155R1G3,31.255737,121.57947,金桥国际商业广场,上海市,[],购物服务;商场;购物中心
张杨北路801号,金桥,上海市,B00155MZI6,31.271513,121.587225,上海文峰广场,上海市,[],购物服务;商场;普通商场
上南路4467号,三林镇,上海市,B00155MRBK,31.140812,121.513315,中房金谊广场,上海市,021-50181818,购物服务;商场;购物中心
宝翔路801号,南翔,上海市,B0FFG953YQ,31.311562,121.317217,五彩城,上海市,021-33356260,购物服务;商场;普通商场
周浦镇年家浜东路238号,周浦镇,上海市,B0FFF68Z1J,31.11258,121.59407,上海绿地缤纷广场,上海市,021-67180999,购物服务;商场;购物中心
真光路1288号,真光,上海市,B00155MF9R,31.245982,121.384011,百联中环购物广场,上海市,021-61392888;021-61392222,购物服务;商场;购物中心
江月路1853号,浦江镇,上海市,B0FFG7J555,31.083398,121.505064,浦江城市生活广场,上海市,021-54338881,购物服务;商场;购物中心
东靖路1881号,,上海市,B00155NBIC,31.293532,121.610741,万嘉商业广场,上海市,021-60756599,购物服务;商场;普通商场
成山路1961号,六里,上海市,B0FFGFBRIE,31.179389,121.533723,大华锦绣嘉年华Carnival,上海市,[],购物服务;商场;购物中心
丰翔路3168号,南翔,上海市,B0FFGR7W28,31.299203,121.325457,南翔太茂广场,上海市,4008206503,购物服务;商场;购物中心
荣乐西路860号,,上海市,B0FFHBKA1P,31.017178,121.196702,新理想广场,上海市,021-57731211,购物服务;商场;购物中心
申滨路473号,华漕,上海市,B0FFH2KO5I,31.201407,121.308778,新华联购物中心,上海市,021-80316596,购物服务;商场;普通商场
南京东路353,,上海市,B0FFG7A12L,31.236657,121.483629,上海悦荟(南京东路店),上海市,021-63535353,购物服务;商场;购物中心
合庆镇庆南路8号,合庆,上海市,B00156YYAO,31.238229,121.719331,迪发购物广场(庆南店),上海市,021-58207815,购物服务;商场;购物中心
平度路与胶东路交汇处西50米,金桥,上海市,B0FFGFBBXM,31.254677,121.59125,金桥大拇指广场,上海市,021-58660380,购物服务;商场;普通商场
平凉路1399号,,上海市,B0FFF4P3ME,31.264969,121.537687,百联滨江购物中心,上海市,021-80259699;021-80259600,购物服务;商场;购物中心
大华三路81号,,上海市,B0FFF01WRM,31.275672,121.418720,美隆生活广场,上海市,021-60820222,购物服务;商场;普通商场
控江路1628号,鞍山,上海市,B00156O3L3,31.275112,121.516733,紫荆广场(江浦路),上海市,021-65708888,购物服务;商场;购物中心
都市路5001,春申,上海市,B00155LJ5C,31.107101,121.38707,仲盛世界商城,上海市,021-64605244,购物服务;商场;普通商场
真华路928号,,上海市,B00156YNIP,31.271535,121.411674,大华虎城·第三空间,上海市,021-66079837,购物服务;商场;购物中心
古楼公路1876弄36号,,上海市,B00156GF4Z,31.103951,121.233265,佘山湾生活购物广场,上海市,[],购物服务;商场;购物中心|购物服务;超级市场;超市
安亭镇嘉松北路6130弄,黄渡,上海市,B0FFF00SWU,31.287887,121.222068,嘉实生活广场,上海市,021-69589518;021-69589888,购物服务;商场;普通商场
张杨路601号华诚大厦1-5层,,上海市,B00155KNW7,31.228569,121.518943,浦东食品城,上海市,021-51379737,购物服务;商场;普通商场
中山北路3300号(近宁夏路),,上海市,B0FFF00NQV,31.233221,121.412636,环球港,上海市,021-52971078;021-52661888;18916768523,购物服务;商场;普通商场
铜川路68号(近地铁7号线岚皋路站),,上海市,B0FFF3L538,31.255096,121.419595,弘基时尚生活中心,上海市,021-32561333,购物服务;商场;普通商场
长江南路651号,淞南,上海市,B00155HDGU,31.339005,121.480821,淞南购物中心,上海市,[],购物服务;商场;购物中心
鸿音路3155弄128号,临港,上海市,B0FFFWZ4VU,30.90605,121.815584,临港宝龙城市广场,上海市,021-20906633,购物服务;商场;购物中心
漕溪路126号,漕河泾,上海市,B001555CXQ,31.177884,121.433984,宜家家居(上海徐汇商场店),上海市,4008002345,购物服务;家居建材市场;家具城
云台路800号,三林镇,上海市,B00156TH31,31.163012,121.507269,亿丰时代广场,上海市,[],购物服务;商场;普通商场
兴义路8号,古北,上海市,B00155KSIC,31.204852,121.405107,万都商城,上海市,[],购物服务;商场;购物中心
万荣路777号,,上海市,B0FFH5SYJ7,31.280771,121.444013,大宁音乐广场,上海市,021-56319201;021-66280158,购物服务;商场;购物中心|商务住宅;楼宇;商务写字楼|购物服务;商场;普通商场
聚丰园路55号,,上海市,B00156YOU7,31.315424,121.386225,弘基广场,上海市,021-56935086,购物服务;商场;商场
陆家嘴东方路796号,潍坊社区,上海市,B00155NF1N,31.227499,121.5248,九六广场,上海市,021-61659696,购物服务;商场;购物中心
真华路950号(近大华二路),,上海市,B0FFFF1EYQ,31.272579,121.411539,第一坊美食·休闲,上海市,021-60716318;021-60716319,购物服务;商场;购物中心
肇嘉浜路1111号,徐家汇,上海市,B00154DTEG,31.192944,121.439649,美罗城,上海市,021-64268888,购物服务;商场;购物中心
牡丹江路318号,吴淞,上海市,B0FFF0064J,31.381275,121.494671,诺亚新天地,上海市,021-56128888,购物服务;商场;购物中心
瑞虹路188号,,上海市,B0FFHFMCDT,31.264860,121.498231,瑞虹天地月亮湾,上海市,021-55967878;021-55967200,购物服务;商场;购物中心
[],,上海市,B0FFGM2U1E,31.204422,121.544496,富荟商业广场,上海市,021-50331115,购物服务;商场;购物中心|商务住宅;楼宇;商务写字楼
国和路777号(近民庆路),,上海市,B00156NSWB,31.315417,121.521906,中原城市广场,上海市,021-35358178;021-35357588,购物服务;商场;商场
樱花路869号,,上海市,B00155NLVI,31.209234,121.561928,证大喜玛拉雅中心,上海市,[],购物服务;商场;普通商场
天钥桥路580号,龙华,上海市,B00155L9ZX,31.185099,121.442372,星游城,上海市,021-61619700,购物服务;商场;购物中心
遵义路100号,虹桥,上海市,B001550RQU,31.207262,121.407792,虹桥南丰城,上海市,021-62371118;021-62113288,购物服务;商场;购物中心
盛桥塔源路204号,,上海市,B00156GVXO,31.447807,121.399977,好享购购物广场,上海市,15026638588,购物服务;商场;普通商场|购物服务;超级市场;超市
宝山牡丹江路1688号,,上海市,B0FFG2KRSR,31.40334,121.48228,黄金广场(牡丹江路),上海市,021-56603888,购物服务;商场;普通商场
召楼路2370弄,浦江镇,上海市,B0FFFR0PVM,31.063188,121.538139,夏威夷广场,上海市,[],购物服务;商场;普通商场
仙霞路99号,虹桥,上海市,B00156O7KU,31.205688,121.407137,尚嘉中心,上海市,021-60290066,购物服务;商场;购物中心
圆明园路88号,,上海市,B00156NWBJ,31.240436,121.488895,益丰·外滩源,上海市,021-63392228,购物服务;商场;普通商场
政通路189号,五角场,上海市,B00155FP7Y,31.30207,121.512646,特力时尚汇,上海市,021-65111818,购物服务;商场;普通商场
方浜中路265号,城隍庙,上海市,B00151864C,31.226425,121.491239,豫园旅游商城,上海市,021-63559999,购物服务;商场;普通商场
芳甸路1155号,,上海市,B0FFH7VWCB,31.212412,121.563516,嘉里城广场,上海市,[],购物服务;商场;商场
川沙新镇妙境路1136弄2号,,上海市,B00155QO8P,31.180578,121.693192,川沙商业广场,上海市,[],购物服务;商场;普通商场
通河路531-539号上海宝山红太阳商业广场开发商直销中心,通河,上海市,B001573BRE,31.337198,121.445787,红太阳商业广场,上海市,021-33355660,购物服务;商场;普通商场
丽水路88号1楼,城隍庙,上海市,B00156D7QS,31.228251,121.490175,城隍庙第一购物中心(丽水路店),上海市,[],购物服务;商场;购物中心
共康路183号宝业商务楼B座3层303-304,共康,上海市,B00155KVRX,31.320611,121.441108,宝业购物广场,上海市,021-56417979,购物服务;商场;购物中心
沪太路3663号,,上海市,B00156YWME,31.327138,121.40788,宇业生活广场,上海市,021-61124499,购物服务;商场;商场
闸航路2551弄56号,,上海市,B00156R31P,31.017961,121.535568,欧得隆购物广场(鲁汇店),上海市,021-64919458,购物服务;超级市场;超市
东川公路5979,合庆,上海市,B0FFGH2T4O,31.235255,121.720159,一心玛特购物中心(合庆店),上海市,021-68918502,购物服务;商场;普通商场|购物服务;超级市场;超市
中山中路71号平高世贸中心商城F1,中山,上海市,B0FFHHTHX4,31.006269,121.235638,平高世贸中心(中山中路),上海市,021-57826060,购物服务;购物相关场所;购物相关场所
杨行镇上海岐力信息科技有限公司蕰川路1999号,杨行,上海市,B0FFG95TSX,31.383047,121.429463,亿博商业广场,上海市,[],购物服务;商场;普通商场
南京东路829号,,上海市,B001513C35,31.234750,121.475894,世茂广场,上海市,021-53098050,购物服务;商场;购物中心|购物服务;商场;普通商场
武宁路101号,,上海市,B00155LYN1,31.237856,121.423064,我格广场,上海市,021-52358899,购物服务;商场;普通商场
陈春路109号,北蔡,上海市,B0FFIIIBML,31.17315,121.554568,唐人幸福里,上海市,021-80183268,购物服务;商场;普通商场
张杨路2389弄4号,洋泾,上海市,B0FFH161FA,31.242639,121.555287,LCM置汇旭辉广场,上海市,021-68816777,购物服务;商场;购物中心
九新公路2718号新九广场F1层,,上海市,B0FFGUCRY0,31.063437,121.308931,裕购广场生活购物中心(松江店),上海市,021-57642255,购物服务;商场;购物中心|购物服务;商场;普通商场
高科东路777号弄1号,,上海市,B0FFG0XIOF,31.214481,121.656058,阳光天地,上海市,021-26135858;021-58268077,购物服务;商场;购物中心|购物服务;商场;普通商场
鹤庆路900号,,上海市,B0FFFCTYG7,31.007022,121.404415,老闵行碧江广场,上海市,[],购物服务;商场;购物中心
九亭镇涞坊路583号,,上海市,B001576NGK,31.15176,121.313224,晶久·九亭休闲购物广场,上海市,[],购物服务;商场;购物中心|购物服务;商场;普通商场
沪太路3999号,,上海市,B00156GRQU,31.330370,121.407253,东方国贸百货批发市场北区,上海市,021-61397011;021-61397139,购物服务;商场;普通商场
卫清西路188号,石化,上海市,B00155Q7CG,30.731843,121.347755,百联金山购物中心,上海市,021-37230888,购物服务;商场;购物中心
共和新路5219号,共康,上海市,B00155MEFX,31.326478,121.444867,宝山购物中心,上海市,[],购物服务;商场;购物中心
颛桥镇鑫都路2538号,颛桥,上海市,B00156GQ1V,31.056595,121.395761,鑫都商业广场,上海市,[],购物服务;商场;普通商场
临仓街600号,朱泾,上海市,B00157A53N,30.892757,121.165306,五福商业广场,上海市,021-57377777;4008881852,购物服务;商场;购物中心
五角场黄兴路1737号,,上海市,B00155EK3N,31.290762,121.519113,九隆坊,上海市,021-60950280,购物服务;商场;购物中心
罗店镇塘西街150号,罗店,上海市,B00155QMDK,31.414346,121.342786,恒德隆商场,上海市,18916064099,购物服务;商场;普通商场
杨树浦路2866号上海国际时尚中心精品仓4号楼1层259,,上海市,B0FFL1KXCS,31.271865,121.557853,时代·城市·奥特莱斯(上海国际时尚中心),上海市,021-60708152,购物服务;商场;购物中心
天山路789号,古北,上海市,B0FFF6OUKL,31.21049,121.403336,百盛优客城市广场,上海市,021-62298001;021-62295010;4000900099,购物服务;商场;购物中心
南京东路720号(近贵州路),,上海市,B00156D7O6,31.235529,121.476689,上海市第一食品商店(南东店),上海市,021-63222777,购物服务;商场;普通商场
东方路1367号,,上海市,B0FFH95A6W,31.21225,121.529152,富都广场,上海市,021-58390100,购物服务;商场;购物中心
溧阳路611号,,上海市,B0FFGDSMTX,31.254531,121.492247,1933购物中心,上海市,021-68881933,购物服务;商场;购物中心
曲阳路580号,曲阳,上海市,B00155L32R,31.279552,121.491297,曲阳生活购物中心,上海市,021-65440000,购物服务;商场;购物中心
南京东路690号南京路步行街(西藏中路)1层,,上海市,B00154DUHL,31.235568,121.477537,上海时装商店,上海市,021-63225445,购物服务;商场;商场
横港公路37-45号(近泗陈公路),泗泾,上海市,B0FFFPWS71,31.11727,121.259949,三湘商业广场,上海市,021-57613366,购物服务;商场;购物中心
永德路419号,吴泾,上海市,B0FFHNWWNU,31.040645,121.456149,弘基时尚生活中心,上海市,021-54157779,购物服务;商场;购物中心
春都路与都会路交叉口南100米,颛桥,上海市,B0FFG6VVRA,31.080388,121.412159,鑫佳休闲生活广场,上海市,[],购物服务;商场;购物中心
金科路3057号汇智国际商业中心F1层,张江,上海市,B0FFF00G4B,31.203496,121.601596,汇智国际商业中心,上海市,021-68810108;021-61821816,购物服务;商场;购物中心
新城镇茉莉路225弄(方竹路与茉莉路交叉口西北100米),临港,上海市,B0FFF00202,30.895421,121.905587,港城新天地,上海市,[],购物服务;商场;普通商场
竹韵路与水产路交口,杨行,上海市,B0FFFSFRHD,31.366516,121.443409,翼生活广场,上海市,021-56789891,购物服务;商场;普通商场
张杨路3918号,金桥,上海市,B0FFFRXA3Z,31.255494,121.581529,久金广场,上海市,021-50191888;021-50838388,购物服务;商场;购物中心|购物服务;商场;普通商场
长宁路890号,中山公园,上海市,B00155FU1K,31.219213,121.418604,玫瑰坊,上海市,021-52418866,购物服务;商场;购物中心
曹安公路1833-1899号,丰庄,上海市,B00155E2R3,31.253549,121.360929,曹安国际商城,上海市,021-33518366;021-33518888,购物服务;商场;普通商场
湖滨路168号,,上海市,B0FFHVP02T,31.220635,121.477819,无限极荟购物中心,上海市,021-63332210,购物服务;商场;购物中心|购物服务;商场;普通商场
南京西路789号,,上海市,B0FFG8S5RN,31.228775,121.463144,兴业太古汇,上海市,021-52758888,购物服务;商场;购物中心
淮海中路99号,,上海市,B00155IVUY,31.224526,121.478718,大上海时代广场,上海市,021-31228766;021-31228767,购物服务;商场;普通商场
[],佘山,上海市,B0FFFEPKO5,31.099829,121.188323,佘山商业中心,上海市,[],购物服务;商场;购物中心
华新镇华强街239-A01号,,上海市,B0FFF9SULH,31.241098,121.230941,朋联国际购物中心(华新店),上海市,021-69789999,购物服务;商场;购物中心|购物服务;超级市场;超市
武威路1285号,桃浦,上海市,B0FFGIFKZT,31.280876,121.348092,新邻天地,上海市,021-66271777;021-56519902,购物服务;商场;普通商场
邻家厨房下南路398号(板泉路),三林镇,上海市,B00156TIEO,31.17047,121.540486,亿家美南新街坊,上海市,021-50611025,购物服务;商场;普通商场
鹤旋路366号,封浜,上海市,B00156DBP1,31.238714,121.31344,上海如海生活购物中心,上海市,021-39532767;13816077317,购物服务;商场;购物中心
徐家汇路618号,,上海市,B00155LW84,31.206583,121.468491,日月光中心,上海市,021-60752196;021-60878888,购物服务;商场;购物中心
胜竹路2100弄,,上海市,B0FFI1VQ81,31.402206,121.250269,泰宸·新e街,上海市,021-39510102,购物服务;商场;商场
秣陵路258号(近火车站南广场),,上海市,B0FFHGV8IA,31.247284,121.454076,友谊服饰商场,上海市,[],购物服务;商场;商场
淞发路939号,淞南,上海市,B0FFH0A3V5,31.339748,121.479262,上坤·红街,上海市,021-66788020,购物服务;商场;普通商场
颛桥镇沪闵路2758弄2层,颛桥,上海市,B0FFFE9LZF,31.047759,121.407925,根雕广场,上海市,021-60535028;021-64880019,购物服务;专卖店;珠宝首饰工艺品|购物服务;商场;普通商场
环城东路924-103号,南桥,上海市,B00156G7KK,30.92379,121.465119,阿波罗休闲广场,上海市,13301999025,购物服务;商场;普通商场
新松江路1292弄,方松,上海市,B00156DFM4,31.041077,121.211104,东明国际商城,上海市,021-67752750,购物服务;商场;普通商场
沪闵路7388号百联南方购物中心1F层,梅陇,上海市,B00152B415,31.132011,121.400257,上海友谊商店(百联南方购物中心),上海市,021-64128666,购物服务;商场;普通商场
外岗镇外青松公路162号-3号,,上海市,B00156R3XV,31.359419,121.173388,金汇莲花生活购物广场(外冈店),上海市,021-59586896,购物服务;超级市场;超市
江苏路458号1-3层,中山公园,上海市,B00156E4FG,31.218315,121.430958,舜元天地,上海市,021-32505999;021-32506088,购物服务;商场;购物中心
江文路470号,浦江镇,上海市,B0FFGCEH3N,31.061914,121.537202,欧润发超级购物广场,上海市,021-34798112;15158509706,购物服务;商场;购物中心
瞿溪路988号,五里桥,上海市,B00156O5R5,31.198599,121.477803,汇暻生活广场,上海市,021-33318616,购物服务;商场;普通商场
钦州北路226号,,上海市,B0FFG4EOBK,31.180717,121.418685,田尚坊,上海市,021-64826026,购物服务;商场;普通商场
南京东路353号,,上海市,B0FFHC66JQ,31.236599,121.483617,悦荟广场,上海市,021-63535353,购物服务;商场;普通商场
淮海路755号新华联大厦1-5层,,上海市,B0FFH0ZNSS,31.218621,121.464336,淮海755,上海市,021-64458000;021-64451160,购物服务;商场;商场
中山东一路18号,,上海市,B0FFF01MN1,31.238385,121.489529,外滩18号,上海市,021-63237066;021-63238099,购物服务;商场;普通商场
南京西路258号,,上海市,B00155LVRO,31.232496,121.470765,人广世茂52+,上海市,021-63589000,购物服务;商场;普通商场
徐泾北城馨浦苑西区西北(尚鸿路南),,上海市,B0FFIC0B04,31.179438,121.236313,嘉购生活广场,上海市,[],购物服务;商场;普通商场
金沙江路1685号,长征,上海市,B00155KVYR,31.231464,121.377693,118广场(金沙江路),上海市,021-52706665,购物服务;商场;普通商场
吴泾镇莲花南路3999号10号楼101博泾口腔门诊,,上海市,B0FFHFTLMO,31.039513,121.445516,满天星生活广场,上海市,021-54706868;18516587487,购物服务;商场;购物中心|购物服务;商场;普通商场
庙行镇704号2楼农超,庙行镇,上海市,B0FFH186Z4,31.331697,121.4252,场北商业广场,上海市,021-56621077,购物服务;购物相关场所;购物相关场所
碧云路555号,金桥,上海市,B0015737JH,31.239104,121.581149,金桥购物中心,上海市,[],购物服务;商场;商场
奉炮公路312号,海湾,上海市,B0FFF61ZY8,30.833334,121.526247,乐汇购物广场,上海市,18918650780;021-80800808,购物服务;商场;购物中心
泗宝路41号,泗泾,上海市,B0FFI753TS,31.116190,121.260391,保利·悦活荟(松江店),上海市,021-57610660,购物服务;商场;普通商场
先锋街66号,龙柏,上海市,B0FFHPR51B,31.177126,121.373745,阿拉城,上海市,021-64658088;021-33883918,购物服务;商场;购物中心
光星路1399号,,上海市,B0FFGY7V84,31.055623,121.240336,五龙商业广场,上海市,021-57788000,购物服务;商场;购物中心
申长路688号,,上海市,B0FFFDD5ZY,31.193823,121.315437,虹桥天地,上海市,021-62961818;021-62962828,购物服务;商场;购物中心
金沙江路1518号,长征,上海市,B00156F486,31.232878,121.382379,近铁城市广场,上海市,021-62861199,购物服务;商场;购物中心
真南路4368号,南翔,上海市,B00156EK9B,31.295776,121.322994,中冶祥腾城市广场,上海市,021-31757677,购物服务;商场;购物中心
新松江路925-927弄,方松,上海市,B00155LJD2,31.037768,121.219475,开元地中海商业广场,上海市,021-37668088,购物服务;商场;购物中心
嘉松中路5555号,赵巷,上海市,B001571JFR,31.156599,121.228899,百联奥特莱斯广场,上海市,021-59756060,购物服务;商场;购物中心
一二八纪念路936号万达广场,共康,上海市,B00156YN56,31.324324,121.446943,万达百货(上海宝山店),上海市,18501661648,购物服务;商场;购物中心
金汇镇金闸公路599号上海大骏购物中心有限公司,金汇,上海市,B0FFGQKBZR,30.989724,121.502912,大骏百货,上海市,[],购物服务;商场;普通商场
世纪大道88号金茂大厦裙楼内(近陆家嘴东路),陆家嘴,上海市,B00151A2DA,31.235083,121.505231,金茂时尚生活中心,上海市,[],购物服务;商场;购物中心|购物服务;商场;普通商场
金杨新村街道金高路1757号,金桥,上海市,B0FFGWR5PJ,31.26954,121.610191,金桥佳邻坊,上海市,[],商务住宅;商务住宅相关;商务住宅相关
富特西三路77号10幢6层,,上海市,B0FFF9KUH4,31.309430,121.605468,澳大利亚商品中心,上海市,021-50816900,购物服务;商场;购物中心
扶港路三八八弄1,,上海市,B00156YQYZ,30.990828,121.441366,巧购购物广场(西渡店),上海市,021-67159186;13795230853,购物服务;超级市场;超市
环城东路883弄,南桥,上海市,B00156GCQL,30.929487,121.464683,南桥老街,上海市,[],购物服务;商场;普通商场|购物服务;特色商业街;特色商业街
人民中路188号中房大厦地下1层,南桥,上海市,B00156D4G4,30.914327,121.458912,鸿雁商场(人民中路店),上海市,[],购物服务;商场;普通商场|购物服务;便民商店/便利店;便民商店/便利店|购物服务;服装鞋帽皮具店;服装鞋帽皮具店
古北路1699号(红松东路口),古北,上海市,B0FFHED2AT,31.188170,121.402800,古北1699商业广场,上海市,021-60901699;021-61261699,购物服务;购物相关场所;购物相关场所
长江西路398弄,淞南,上海市,B0FFHGFMBD,31.34286,121.475857,保利·悦活荟,上海市,021-66228000;021-66226130,商务住宅;楼宇;商务写字楼
国浩路与政和路交叉口东南150米,江湾,上海市,B0FFFPM16H,31.33507,121.517325,新江湾城生活广场,上海市,021-55669785,购物服务;商场;普通商场
长江西路,共康,上海市,B0FFG4JH2I,31.330011,121.440435,凯旋丽都广场,上海市,021-66690226,购物服务;购物相关场所;购物相关场所
文诚路与江学路交叉口西南100米,方松,上海市,B00156GNFS,31.031674,121.211546,兰桥休闲商业广场,上海市,[],购物服务;商场;普通商场
沪松公路2871弄-69号,泗泾,上海市,B00156E2U4,31.10782,121.275509,汇泾商业广场,上海市,021-67629666;021-37003650,购物服务;商场;普通商场
施镇路396弄1-4号,,上海市,B0FFFPTRIH,31.144438,121.755522,绿地新都会(施湾店),上海市,[],购物服务;商场;普通商场
金鼎路2218号(定边路),桃浦,上海市,B0FFG527NA,31.25917,121.365284,乐坊精致生活广场,上海市,[],购物服务;商场;购物中心|购物服务;商场;普通商场
殷高东路735号,江湾,上海市,B0FFG7VR7T,31.319811,121.504119,上海·星汇广场,上海市,021-55787128;021-61155296,购物服务;商场;普通商场
长清路507号,三林镇,上海市,B00156TM3C,31.160807,121.491297,恒大长青商城,上海市,021-50127878,购物服务;商场;普通商场
莱阳路3415号,高桥,上海市,B00156YMYE,31.330505,121.582366,一心玛特购物中心(莱阳路),上海市,[],购物服务;商场;购物中心|购物服务;商场;普通商场|购物服务;超级市场;超市
洪德路815弄,,上海市,B0FFGCBRSI,31.352706,121.250183,嘉定上影商业广场,上海市,021-59903888;17717695193,购物服务;商场;购物中心
洞泾镇沪松公路3670号,,上海市,B0FFF9ZI20,31.081967,121.263783,亚美尚购物广场,上海市,021-67892220,购物服务;商场;普通商场
嘉松中路5999弄,赵巷,上海市,B0FFJEZK4X,31.151562,121.229004,合生新天地,上海市,021-39293777;021-39293999,购物服务;商场;普通商场
紫星路488弄129号,,上海市,B0FFJA57KY,31.021145,121.464347,紫叶广场,上海市,021-60913998,购物服务;商场;普通商场
控江路2068号,鞍山,上海市,B0FFH997UC,31.273471,121.50904,旭辉Mall,上海市,021-65103156,购物服务;商场;购物中心
塘西街299弄,罗店,上海市,B0FFG95IEJ,31.418816,121.342602,上坤上街购物中心,上海市,[],购物服务;商场;购物中心
吴泾镇剑川路99号二楼,吴泾,上海市,B0FFG59ZGO,31.042659,121.472749,如海购物中心(吴泾店),上海市,[],购物服务;商场;普通商场
武威路1118号,桃浦,上海市,B0FFFFLLWL,31.28196,121.349666,白丽生活广场,上海市,021-36395199,购物服务;商场;购物中心
万荣路700,,上海市,B0FFF5UZ1U,31.281145,121.44167,大宁中心广场,上海市,021-66309999,购物服务;购物相关场所;购物相关场所
沪南路2420号,康桥,上海市,B00156FI61,31.153597,121.563763,百联东郊购物中心,上海市,021-50643731;021-58388111,购物服务;商场;购物中心
河南北路233号(塘沽路与河南北路交叉口),七浦路,上海市,B00155M0RR,31.246717,121.481166,圣和圣时尚汇,上海市,021-63935066;021-63257777,购物服务;商场;普通商场
四川北路859号(近海宁路),七浦路,上海市,B00155L99N,31.248391,121.484145,中信广场,上海市,021-63333333,商务住宅;楼宇;商务写字楼
九亭镇九新公路480号,,上海市,B0FFFA512A,31.121812,121.321024,雨润发购物广场,上海市,15800494285,购物服务;商场;普通商场
荣科路280号,张江,上海市,B0FFI23UV6,31.178933,121.609842,2049翡翠公园,上海市,[],购物服务;商场;普通商场
黄杨路115号碧云国际社区(近碧云路),金桥,上海市,B0FFF3WSM9,31.242539,121.587126,泰晤士黄杨杂货商场,上海市,021-20608587,购物服务;商场;普通商场
银亭路58-60、66号,七宝,上海市,B0FFG74NOC,31.171663,121.37558,缤琦广场,上海市,021-34663880,购物服务;商场;普通商场
新郁路旁边,丰庄,上海市,B0FFIPG6JU,31.253195,121.363436,美陈广场,上海市,13162222786,购物服务;商场;普通商场|购物服务;花鸟鱼虫市场;花卉市场
长寿路189号,,上海市,B0FFH54P0C,31.242025,121.440658,189弄购物中心,上海市,021-62991068;13301681107,购物服务;商场;购物中心
陆家浜路1100号新邻生活广场,,上海市,B0FFG7UNUF,31.211296,121.486573,新邻生活站(黄浦逸城),上海市,021-31159030;021-63336131,购物服务;商场;普通商场
